APPLICATION.ID,DSA.ID,DEALER.ID,QUEUE.ID,CURRENT.STAGE,MARITAL.STATUS,GENDER,AGE,EDUCATION,RESIDENCE.TYPE,CITY,STATE,ZIP.CODE,EMPLOY.CONSTITUTION,PAN.STATUS,APPLICATION.SCORE,APPROVED.AMOUNT,APPLIED.AMOUNT,LOAN.TENOR,OWN.HOUSE.TYPE,PRIMARY.ASSET.CTG,PRIMARY.ASSET.MAKE,PRIMARY.ASSET.MODELNO,VOTER_ID,DRIVING_LICENSE,AADHAAR,PAN,BANK_PASSBOOK,APPLICATION.STATUS
25656000860,VM01623,25656,Straight  Through Process,APRV,Married,Male,31,GRADUATE,OWNED-FLAT,FRIDAY MARKET,TAMIL NADU,629203,SELF-EMPLOYED,Pan Not Submitted,85,32321,50000,18,Self Owned,WASHING MACHINE,LG,WASHING MACHINE VANILLA,F,F,T,F,F,Approved
28020000064,YH48498,28020,Under.Writer,DCLN,Married,Female,29,UNDER GRADUATE,OWNED-PENTHOUSE,MYSORE,KARNATAKA,570019,SELF-EMPLOYED,Pan Not Submitted,13,32321,27400,10,Self Owned,WASHING MACHINE,IFB,SENORITA AQUA VX 6.5,T,F,T,F,F,Declined
28230000034,PG90125,28230,Under.Writer,DCLN,Married,Male,51,OTHERS,OWNED-ROWHOUSE,DELHI,DELHI,110032,SALARIED,EXIST,13,32321,35000,12,Self Owned,REF-FF HOME,SAMSUNG,RT28M3044UT/NL,T,F,T,T,F,Declined
25951000152,AV92287,25951,Straight  Through Process,INV_GNR,Married,Male,57,GRADUATE,RENTED-FLAT,AHMEDABAD,GUJARAT,382424,SALARIED,EXIST,84,50000,50000,12,Self Owned,SPLIT AC,VIDEOCON,VSZ55.WV1,F,F,F,T,F,Approved
26033000291,NA34031,26033,Straight  Through Process,APRV,Married,Male,35,OTHERS,PARENT OWNED-HOUSE,HYDERABAD,TELANGANA,500064,SELF-EMPLOYED,EXIST,66,32321,37000,12,Self Owned,AIR CONDITIONER,LG,JS-Q18NPXA,F,F,T,T,F,Approved
25870000423,KR53889,25870,Straight  Through Process,DCLN,Single,Male,26,GRADUATE,OWNED-CHAWL,CHENNAI,TAMIL NADU,600116,SELF-EMPLOYED,Pan Not Submitted,79,32321,50000,12,Parent Owned,SPLIT AC,LG,LSA24VTDH,F,T,F,F,F,Declined
25375000006,MM06667,25375,Straight  Through Process,PD_DE,Single,Male,28,UNDER GRADUATE,RENTED-FLAT,CHENNAI,TAMIL NADU,600013,SELF-EMPLOYED,EXIST,48,20000,20000,12,Self Owned,WASHING MACHINE,LG,WASHING MACHINE VANILLA,F,F,T,T,F,Approved
25062002032,LB90269,25062,Under.Writer,INV_GNR,Married,Male,32,OTHERS,OWNED-CHAWL,COIMBATORE,TAMIL NADU,641043,SELF-EMPLOYED,Pan Not Submitted,62,50000,50000,24,Parent Owned,SPLIT AC,LG,LSA24VTDH,F,T,F,F,F,Approved
27181000151,PA20161,27181,Under.Writer,PD_DE,Single,Male,26,POST-GRADUATE,OWNED-BUNGLOW,TIRUPATHI,ANDHRA PRADESH,517501,SALARIED,EXIST,21,32321,43000,12,Parent Owned,PANEL - SMARTLED,LG,43LH576T,F,F,T,T,F,Declined
25381000089,KV83841,25381,Under.Writer,PD_DE,Single,Male,22,GRADUATE,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600012,SALARIED,Pan Not Submitted,62,35000,35000,18,Parent Owned,REFRIGERATORS,WHIRLPOOL,NEO FR278 ROY 3S MIDNIGHT BLO,T,T,F,F,F,Approved
28344000008,RM14536,28344,Under.Writer,PD_DE,Single,Male,43,GRADUATE,OWNED-BUNGLOW,MADURAI,TAMIL NADU,625706,SALARIED,Pan Not Submitted,76,65000,85000,10,Self Owned,PANEL - LED,VU,55K160GAU,F,F,T,F,F,Approved
25063000259,HA71942,25063,Straight  Through Process,PD_DE,Married,Male,48,GRADUATE,OWNED-PENTHOUSE,MULLUR - SALEM,TAMIL NADU,636203,SALARIED,Pan Not Submitted,49,50000,50000,10,Self Owned,WASHING MACHINE,HAIER,HTW200-1128S,F,F,T,F,F,Approved
25253000547,SS48028,25253,Under.Writer,DCLN,Married,Male,30,GRADUATE,RENTED-PENTHOUSE,TIRUPUR,TAMIL NADU,641603,SALARIED,EXIST,13,32321,75000,10,Self Owned,PANEL - SMARTLED,LG,43LH600T,F,F,T,T,F,Declined
25882000002,VK44034,25882,Under.Writer,PD_DE,Married,Male,34,GRADUATE,OWNED-PENTHOUSE,INDORE,MADHYA PRADESH,452001,SELF-EMPLOYED,Pan Not Submitted,13,32321,25000,10,Self Owned,PANEL - LED,LG,28LF515A,F,F,T,F,F,Declined
25557000706,MJ50505,25557,Straight  Through Process,DCLN,Single,Male,25,GRADUATE,RENTED-FLAT,BHOPAL,MADHYA PRADESH,462042,SELF-EMPLOYED,EXIST,30,32321,32000,10,Self Owned,AIR CONDITIONER,DAIKIN,FTKS50FVMA-RKS50FVMA,F,F,T,T,F,Declined
26029000339,SM87964,26029,Straight  Through Process,PD_DE,Married,Male,41,UNDER GRADUATE,RENTED-FLAT,HYDERABAD,TELANGANA,500001,SELF-EMPLOYED,EXIST,44,65000,83000,10,Self Owned,PANEL - SMARTLED,LG,55LH600T,F,F,F,T,F,Approved
27898000059,NS88712,27898,Under.Writer,DCLN,Married,Male,43,OTHERS,OWNED-PENTHOUSE,BANGALORE,KARNATAKA,560060,SELF-EMPLOYED,EXIST,13,32321,31000,12,Self Owned,WASHING MACHINE,IFB,ELITE AQUA SX,F,F,T,T,F,Declined
25423000230,DV24279,25423,Under.Writer,DCLN,Single,Male,49,UNDER GRADUATE,OWNED-FLAT,CHENNAI,TAMIL NADU,600041,SELF-EMPLOYED,Pan Not Submitted,55,32321,49990,10,Self Owned,PANEL - LED,PANASONIC,TH-50C410D,T,F,F,F,F,Declined
26086000451,JH83219,26086,Straight  Through Process,DCLN,Married,Male,35,GRADUATE,OWNED-FLAT,TIRUVATTOR,TAMIL NADU,629177,SELF-EMPLOYED,Pan Not Submitted,48,32321,30000,18,Self Owned,AIR CONDITIONER,LG,GL-U372HPBL,F,F,T,F,F,Declined
27783000020,MB01997,27783,Straight  Through Process,PD_DE,Married,Male,33,UNDER GRADUATE,OWNED-FLAT,PUNE,MAHARASHTRA,411006,SELF-EMPLOYED,Pan Not Submitted,28,32321,20000,10,Self Owned,REF - VZ DC,VIDEOCON,VZ225PTC,F,F,T,F,F,Declined
25158000131,VM48508,25158,Straight  Through Process,DCLN,Married,Male,36,UNDER GRADUATE,OWNED-BUNGLOW,MADURAI,TAMIL NADU,625014,SELF-EMPLOYED,Pan Not Submitted,60,32321,45000,18,Self Owned,PANEL - UHD,SANSUI,SMN42QH0ZS,F,T,T,F,F,Declined
28009000022,AP20162,28009,Straight  Through Process,DCLN,Single,Male,22,UNDER GRADUATE,PARENT OWNED-HOUSE,GURGAON,HARYANA,122001,SELF-EMPLOYED,Pan Not Submitted,8,32321,30000,12,Parent Owned,REF - DC,LG,GL-B201ASAW,F,F,T,F,F,Declined
27551000126,VM81969,27551,Under.Writer,DCLN,Single,Male,26,GRADUATE,OWNED-ROWHOUSE,HYDERABAD,TELANGANA,500005,SELF-EMPLOYED,EXIST,48,32321,60000,18,Self Owned,PANEL - LED,SONY,KLV-43W752D,F,F,T,T,F,Declined
26399000202,MV27484,26399,Straight  Through Process,DCLN,Married,Male,34,UNDER GRADUATE,OWNED-BUNGLOW,JAMNAGAR,GUJARAT,361001,SALARIED,EXIST,50,32321,27000,10,Self Owned,TELEVISION,VU,T43D1510,F,F,F,T,F,Declined
27397000091,SP51341,27397,Straight  Through Process,PD_DE,Married,Male,49,GRADUATE,OWNED-FLAT,TILAK NAGAR - DOMBIVALI,MAHARASHTRA,421201,SELF-EMPLOYED,EXIST,33,32321,13500,10,Self Owned,PANEL - LED,SAMSUNG,UA24H4003ARLXL,F,T,T,T,F,Declined
25052001437,BM35799,25052,Straight  Through Process,PD_DE,Married,Male,29,GRADUATE,RENTED-PENTHOUSE,SALEM,TAMIL NADU,636001,SELF-EMPLOYED,EXIST,75,40000,40000,12,Self Owned,AIR CONDITIONER,HITACHI,RAU021AWXA,F,F,F,T,F,Approved
25055000626,SN07681,25055,Under.Writer,PD_DE,Married,Male,29,UNDER GRADUATE,OWNED-PENTHOUSE,SALEM,TAMIL NADU,636005,SELF-EMPLOYED,Pan Not Submitted,60,35000,35000,12,Parent Owned,REF-FF,LG,GL-U372HPBL,F,T,F,F,F,Approved
26221000013,KP55865,26221,Under.Writer,PD_DE,Married,Female,35,GRADUATE,RENTED-PENTHOUSE,COIMBATORE,TAMIL NADU,641664,SALARIED,Pan Not Submitted,3,32321,30000,10,Self Owned,HOME THEATRE,TARGET,K1110 FM,F,F,T,F,F,Declined
25056000141,AM26633,25056,Straight  Through Process,DCLN,Married,Female,34,GRADUATE,OWNED-PENTHOUSE,SALEM,TAMIL NADU,636007,SELF-EMPLOYED,Pan Not Submitted,38,32321,25000,12,Spouse Owned,WASHING MACHINE,WHIRLPOOL,SW ULTRA PEARL WINE 6.2KG,T,F,T,F,F,Declined
27244000040,PH66068,27244,Straight  Through Process,DCLN,Married,Male,50,OTHERS,OWNED-BUNGLOW,PUNE,MAHARASHTRA,411013,SALARIED,EXIST,82,32321,27000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,FP 263D PROTON ROY STEEL KNIGHT,F,F,T,T,F,Declined
26033000290,SK70341,26033,Straight  Through Process,PD_DE,Married,Male,44,OTHERS,PARENT OWNED-HOUSE,HYDERABAD,TELANGANA,500005,SELF-EMPLOYED,EXIST,50,32321,37000,12,Self Owned,AIR CONDITIONER,LG,JS-Q18NPXA,F,F,T,T,F,Declined
27274000057,DR38451,27274,Straight  Through Process,PD_DE,Married,Male,35,GRADUATE,OWNED-FLAT,CHENNAI,TAMIL NADU,600030,SALARIED,EXIST,32,32321,30000,10,Self Owned,PANEL - LED,SONY,KLV-40W562D,F,F,T,T,F,Declined
27791000035,GS17495,27791,Straight  Through Process,PD_DE,Single,Male,32,GRADUATE,OWNED-ROWHOUSE,RAIPUR,CHHATTISGARH,492001,SALARIED,Pan Not Submitted,72,25000,25000,12,Self Owned,WATER PURIFIER,LG,WAW53JW2RP,F,F,T,F,F,Approved
27494000098,JB02005,27494,Straight  Through Process,PD_DE,Single,Male,27,GRADUATE,OWNED-BUNGLOW,UDHANA,GUJARAT,394210,SALARIED,Pan Not Submitted,13,25900,25900,10,Self Owned,REF - DC,GODREJ,RD EdgePro 190CT 5.2 LUSH Win,F,T,T,F,F,Approved
26630000488,TK78859,26630,Straight  Through Process,LOS_DISB,Married,Male,37,GRADUATE,RENTED-ROWHOUSE,VISAKHAPATNAM,ANDHRA PRADESH,530018,SALARIED,EXIST,77,20000,20000,10,Self Owned,PANEL - LED,LG,22LN4105,F,T,F,T,F,Approved
25427000157,KK21799,25427,Under.Writer,DCLN,Married,Male,46,UNDER GRADUATE,RENTED-FLAT,CHENNAI,TAMIL NADU,600061,SELF-EMPLOYED,EXIST,13,32321,60000,10,Self Owned,PANEL - LED,HAIER,LE43B7500,F,F,F,T,F,Declined
26026000552,KS45530,26026,Under.Writer,APRV,Married,Male,33,GRADUATE,RENTED-BUNGLOW,HYDERABAD,TELANGANA,500013,SALARIED,EXIST,39,32321,35000,10,Self Owned,TELEVISION,PANASONIC,TH-32D200DX,F,F,T,T,F,Approved
25423000229,DV24279,25423,Straight  Through Process,DCLN,Married,Male,49,UNDER GRADUATE,OWNED-FLAT,CHENNAI,TAMIL NADU,600041,SELF-EMPLOYED,Pan Not Submitted,55,32321,49990,10,Self Owned,PANEL - LED,PANASONIC,TH-60C300DX,T,F,F,F,F,Declined
25157000702,SK44941,25157,Straight  Through Process,APRV,Married,Male,28,UNDER GRADUATE,OWNED-PENTHOUSE,MADURAI,TAMIL NADU,625001,SALARIED,Pan Not Submitted,68,32321,40000,90,Parent Owned,PANEL - LED,SONY,32W512D,T,F,T,F,F,Approved
27070000065,RG68688,27070,Straight  Through Process,PD_DE,Married,Male,28,UNDER GRADUATE,OWNED-BUNGLOW,JAMNAGAR,GUJARAT,361008,SELF-EMPLOYED,EXIST,67,30000,30000,9,Self Owned,SPLIT AC,VOLTAS,183 SY-R,F,F,F,T,F,Approved
25562000098,RC26513,25562,Straight  Through Process,PD_DE,Married,Male,28,GRADUATE,RENTED-BUNGLOW,INDORE,MADHYA PRADESH,452001,SALARIED,EXIST,104,30000,30000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,205 GENIUS ROY 4S TWILIGHT FIESTA,F,F,F,T,F,Approved
28331000001,AI75886,28331,Under.Writer,DCLN,Married,Male,52,UNDER GRADUATE,PARENT OWNED-HOUSE,KALIPAHARI,WEST BENGAL,713339,SALARIED,EXIST,101,32321,27000,10,Self Owned,PANEL - LED,SAMSUNG,UA32K4000ARLXL,F,F,T,T,F,Declined
25556000984,RM35646,25556,Straight  Through Process,DCLN,Single,Female,32,GRADUATE,RENTED-PENTHOUSE,BHOPAL,MADHYA PRADESH,462026,SALARIED,Pan Not Submitted,43,32321,17000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,205 IM POWERCOOL PRM 4S WINE FIESTA,F,F,T,F,F,Declined
26086000450,JH83219,26086,Straight  Through Process,INV_GNR,Married,Female,34,GRADUATE,OWNED-FLAT,TIRUVATTOR,TAMIL NADU,629177,SALARIED,Pan Not Submitted,45,40000,40000,18,Spouse Owned,REF - DC,LG,GL-U372HPBL,F,F,T,F,F,Approved
25656000858,VM01623,25656,Under.Writer,DCLN,Married,Male,22,GRADUATE,OWNED-FLAT,MANAVALAKURICHI,TAMIL NADU,629252,SALARIED,Pan Not Submitted,13,32321,30000,18,Self Owned,PANEL - LED,SONY,KLV-40W562D,F,F,T,F,F,Declined
25852000778,ST80324,25852,Under.Writer,DCLN,Married,Male,40,GRADUATE,OWNED-FLAT,MYLADY,TAMIL NADU,629403,SALARIED,Pan Not Submitted,81,32321,35000,18,Self Owned,PANEL - LED,SAMSUNG,UA32FH4003RLXL,F,F,T,F,F,Declined
27662000019,KD25875,27662,Straight  Through Process,APRV,Single,Male,25,UNDER GRADUATE,OWNED-PENTHOUSE,DRUG,CHHATTISGARH,490023,SALARIED,Pan Not Submitted,13,32321,17000,12,Parent Owned,REF - DC,LG,GL-B201ASAW,F,F,T,F,F,Approved
26024000584,AA36752,26024,Straight  Through Process,LOS_BDE,Married,Male,51,GRADUATE,OWNED-ROWHOUSE,HYDERABAD,TELANGANA,500075,SALARIED,EXIST,77,40000,40000,12,Self Owned,AIR CONDITIONER,LG,JS-Q18BPXA,F,F,T,T,F,Approved
25874000073,AS90554,25874,Under.Writer,APRV,Married,Male,28,GRADUATE,PARENT OWNED-HOUSE,INDORE,MADHYA PRADESH,452001,SALARIED,EXIST,98,32321,30000,12,Self Owned,PANEL - LED,SAMSUNG,UA32K5300ARLXL,F,F,T,T,F,Approved
25294000450,KD91545,25294,Under.Writer,INV_GNR,Married,Male,31,OTHERS,RENTED-BUNGLOW,VELLORE,TAMIL NADU,632007,SALARIED,EXIST,13,21000,21000,10,Self Owned,PANEL - LED,LG,32LH516A,F,F,T,T,F,Approved
26684000061,MI25343,26684,Straight  Through Process,APRV,Married,Male,56,UNDER GRADUATE,PARENT OWNED-HOUSE,KOLKATTA,WEST BENGAL,700056,SELF-EMPLOYED,EXIST,13,32321,20000,12,Parent Owned,REFRIGERATORS,WHIRLPOOL,215 IMFRESH ROY 5S SAPPHIRE EXOTICA,F,F,F,T,F,Approved
28010000009,RS93213,28010,Under.Writer,INV_GNR,Married,Male,33,OTHERS,RENTED-ROWHOUSE,DELHI,DELHI,110037,SELF-EMPLOYED,EXIST,37,23000,23000,12,Self Owned,PANEL - LED,LG,32LH520D,F,T,T,T,F,Approved
25405000049,VS98820,25405,Straight  Through Process,PD_DE,Married,Male,31,OTHERS,OWNED-ROWHOUSE,CHENNAI,TAMIL NADU,600075,SALARIED,EXIST,47,32321,25000,10,Spouse Owned,PANEL - LED,LG,28LF515A,F,T,F,T,F,Declined
25704000300,BT69682,25704,Straight  Through Process,PD_DE,Married,Male,44,GRADUATE,PARENT OWNED-HOUSE,INDORE,MADHYA PRADESH,452010,SELF-EMPLOYED,Pan Not Submitted,79,20000,20000,12,Parent Owned,REFRIGERATORS,GODREJ,RD EdgePro 190PDS5.2WINEFLORET,F,F,T,F,F,Approved
25882000001,VK44034,25882,Straight  Through Process,SRNV,Married,Male,39,GRADUATE,OWNED-PENTHOUSE,INDORE,MADHYA PRADESH,452002,SELF-EMPLOYED,Pan Not Submitted,55,20000,20000,10,Parent Owned,SAWM,LG,P8072R3F,F,F,T,F,F,Approved
27898000058,NS88712,27898,Under.Writer,DCLN,Single,Male,43,OTHERS,OWNED-PENTHOUSE,BANGALORE,KARNATAKA,560060,SELF-EMPLOYED,EXIST,13,32321,31000,12,Self Owned,WASHING MACHINE,IFB,ELITE AQUA SX,F,F,T,T,F,Declined
25378000044,AL44371,25378,Straight  Through Process,SRNV,Married,Male,48,OTHERS,RENTED-ROWHOUSE,CHENNAI,TAMIL NADU,600066,SELF-EMPLOYED,EXIST,74,22000,22000,10,Self Owned,WM-FATL,SAMSUNG,WA65H4000HD/TL,F,F,T,T,F,Approved
25150001236,RP05168,25150,Under.Writer,DCLN,Single,Male,22,GRADUATE,RENTED-CHAWL,MADURAI,TAMIL NADU,625107,SELF-EMPLOYED,Pan Not Submitted,13,32321,26000,12,Self Owned,TELEVISION,SONY,KDL-32R302D,T,F,F,F,F,Declined
26009000081,AR69369,26009,Under.Writer,APRV,Married,Male,38,UNDER GRADUATE,RENTED-FLAT,SURAT,GUJARAT,394107,SALARIED,Pan Not Submitted,13,32321,18600,10,Self Owned,WASHING MACHINE,LLOYD,LWMT75TGS  7.5KG,F,F,T,F,F,Approved
26221000012,KP55865,26221,Under.Writer,PD_DE,Married,Female,35,GRADUATE,RENTED-PENTHOUSE,COIMBATORE,TAMIL NADU,641664,SALARIED,Pan Not Submitted,33,32321,40000,10,Self Owned,HOME THEATRE,TARGET,K1110 FM,F,F,T,F,F,Declined
25055000625,SN07681,25055,Under.Writer,APRV,Married,Male,54,GRADUATE,RENTED-PENTHOUSE,SALEM,TAMIL NADU,636007,SELF-EMPLOYED,Pan Not Submitted,13,32321,40000,12,Self Owned,REF-FF,LG,GL-U372HPBL,F,F,T,F,F,Approved
27070000064,RG68688,27070,Straight  Through Process,PD_DE,Married,Male,57,UNDER GRADUATE,OWNED-BUNGLOW,JAMNAGAR,GUJARAT,361001,SELF-EMPLOYED,EXIST,68,21000,21000,10,Self Owned,REFRIGERATORS,WHIRLPOOL,230 IMFRESH PRM 5S TWILIGHT FIESTA,T,F,F,T,F,Approved
26387000296,MP10252,26387,Under.Writer,PD_DE,Married,Male,27,UNDER GRADUATE,OWNED-FLAT,RANIP,GUJARAT,382480,SALARIED,EXIST,13,16020,16020,10,Self Owned,WM-FATL,SAMSUNG,WA60H4300HB/TL,F,F,F,T,F,Approved
28056000006,NM61429,28056,Under.Writer,INV_GNR,Married,Male,22,UNDER GRADUATE,PARENT OWNED-HOUSE,KARAMSAD,GUJARAT,388325,SALARIED,EXIST,13,22000,22000,10,Parent Owned,PANEL - LED,PHILIPS,32PFL3230,T,F,F,T,F,Approved
25258001265,RP40904,25258,Under.Writer,APRV,Single,Male,24,UNDER GRADUATE,OWNED-FLAT,TIRUNELVELI,TAMIL NADU,627359,SALARIED,Pan Not Submitted,50,32321,45000,10,Parent Owned,INVERTER,LG,GL-B185RDGM,F,T,F,F,F,Approved
25560000059,LY20427,25560,Under.Writer,APRV,Married,Female,23,GRADUATE,PARENT OWNED-HOUSE,INDORE,MADHYA PRADESH,452001,SALARIED,Pan Not Submitted,13,32321,50000,12,Parent Owned,PANEL - LED,SONYNEW,KDL-40EX650 ME6,T,F,T,F,F,Approved
26086000449,JH83219,26086,Straight  Through Process,APRV,Single,Male,27,GRADUATE,PARENT OWNED-HOUSE,MEKKA MANDAPAM,TAMIL NADU,629166,SALARIED,EXIST,35,32321,60000,18,Parent Owned,PANEL - LED,SONY,KLV-40W562D,F,T,F,T,F,Approved
28363000002,AV92287,28363,Straight  Through Process,INV_GNR,Married,Male,25,GRADUATE,PARENT OWNED-HOUSE,AHMEDABAD,GUJARAT,380022,SALARIED,Pan Not Submitted,13,30000,30000,12,Parent Owned,PANEL - LED,LG,32LH512A,F,T,T,F,F,Approved
25557000705,MJ50505,25557,Straight  Through Process,INV_GNR,Single,Male,30,POST-GRADUATE,OWNED-PENTHOUSE,BHOPAL,MADHYA PRADESH,462001,SELF-EMPLOYED,EXIST,67,32000,32000,12,Self Owned,AIR CONDITIONER,GODREJ,GSC 12 FR 5 WMT,F,F,T,T,F,Approved
28027000030,PM30762,28027,Under.Writer,INV_GNR,Married,Male,33,OTHERS,PARENT OWNED-HOUSE,SINGANPORE,GUJARAT,395004,SALARIED,Pan Not Submitted,55,23800,23800,10,Parent Owned,REFRIGERATORS,WHIRLPOOL,NEO FR278 ROY 3S MIDNIGHT BLO,F,F,T,F,F,Approved
27549000085,VS32982,27549,Straight  Through Process,PD_DE,Married,Male,38,POST-GRADUATE,OWNED-BUNGLOW,HYDERABAD,TELANGANA,500037,SALARIED,EXIST,19,32321,40000,10,Self Owned,AIR CONDITIONER,LG,JS-Q18NRXA,T,F,T,T,F,Declined
26399000201,MV27484,26399,Under.Writer,INV_GNR,Married,Male,55,UNDER GRADUATE,OWNED-BUNGLOW,JAMNAGAR,GUJARAT,361001,SALARIED,Pan Not Submitted,33,25000,25000,10,Self Owned,PANEL - LED,LG,32LH517A,F,F,T,F,F,Approved
25936000224,PR17254,25936,Under.Writer,APRV,Single,Male,21,GRADUATE,PARENT OWNED-HOUSE,JABALPUR,MADHYA PRADESH,482004,SALARIED,Pan Not Submitted,13,32321,20000,18,Parent Owned,PANEL - LED,PANASONIC,TH-32C200DX,F,F,T,F,F,Approved
26176000072,NO12434,26176,Under.Writer,PD_DE,Married,Male,24,GRADUATE,OWNED-BUNGLOW,AHMEDABAD,GUJARAT,380001,SALARIED,EXIST,48,45000,45000,12,Self Owned,REF - DC,LG,GL-B201ASAW,F,F,F,T,F,Approved
25387001672,KR38580,25387,Straight  Through Process,SRNV,Married,Male,31,GRADUATE,OWNED-FLAT,CHENNAI,TAMIL NADU,600032,SELF-EMPLOYED,Pan Not Submitted,70,65000,65000,10,Self Owned,TELEVISION,LG,49LH547A,F,F,T,F,F,Approved
25053000848,VR37623,25053,Straight  Through Process,SRNV,Married,Male,37,GRADUATE,RENTED-ROWHOUSE,COIMBATORE,TAMIL NADU,641026,SELF-EMPLOYED,EXIST,54,50000,50000,12,Self Owned,AIR CONDITIONER,LG,JS-Q18VPXD1,F,F,T,T,F,Approved
26195000053,NS95477,26195,Under.Writer,INV_GNR,Married,Male,52,OTHERS,OWNED-FLAT,SURAT,GUJARAT,395003,SALARIED,EXIST,13,32500,32500,10,Self Owned,REF-FF HOME,SAMSUNG,RT30K3723S8/HL,F,F,F,T,F,Approved
25215000789,KB37986,25215,Straight  Through Process,PD_DE,Single,Male,28,GRADUATE,OWNED-BUNGLOW,MADURAI,TAMIL NADU,625004,SALARIED,EXIST,89,35000,35000,18,Self Owned,WASHING MACHINE,IFB,ELENA SX,F,F,F,T,F,Approved
26630000487,TK78859,26630,Straight  Through Process,PD_DE,Married,Male,46,OTHERS,RENTED-BUNGLOW,VISAKHAPATNAM,ANDHRA PRADESH,530008,SALARIED,EXIST,49,32321,38000,10,Self Owned,AIR CONDITIONER,LG,BS-18APZE,F,F,T,T,F,Declined
25387001671,KG71893,25387,Straight  Through Process,DCLN,Married,Male,36,GRADUATE,RENTED-FLAT,CHENNAI,TAMIL NADU,600024,SELF-EMPLOYED,Pan Not Submitted,-2,32321,20000,10,Self Owned,REF-FF,VIDEOCON,VP202P,F,F,T,F,F,Declined
25381000088,KV83841,25381,Under.Writer,PD_DE,Married,Male,33,UNDER GRADUATE,RENTED-ROWHOUSE,CHENNAI,TAMIL NADU,600033,SELF-EMPLOYED,Pan Not Submitted,13,32321,28500,18,Self Owned,AIR CONDITIONER,LLOYD,LS19A3LX 3 STAR 1.5 TON,T,F,F,F,F,Declined
25053000847,VR37623,25053,Straight  Through Process,DCLN,Married,Male,53,OTHERS,OWNED-CHAWL,COIMBATORE,TAMIL NADU,641028,SELF-EMPLOYED,Pan Not Submitted,65,32321,50000,12,Self Owned,AIR CONDITIONER,LG,JS-Q18VPXD1,F,T,F,F,F,Declined
28027000029,PM30762,28027,Straight  Through Process,INV_GNR,Married,Male,37,OTHERS,OWNED-ROWHOUSE,SINGANPORE,GUJARAT,395004,SALARIED,Pan Not Submitted,45,47600,47600,10,Self Owned,REFRIGERATORS,WHIRLPOOL,PRO 465 ELT ALPHA STEEL  2S,F,F,T,F,F,Approved
27494000097,JB02005,27494,Straight  Through Process,PD_DE,Single,Male,35,GRADUATE,OWNED-BUNGLOW,UDHANA,GUJARAT,394210,SELF-EMPLOYED,EXIST,13,34000,34000,10,Self Owned,AIR CONDITIONER,PANASONIC,S-48PBY1H59,F,F,F,T,F,Approved
26024000583,MV41878,26024,Straight  Through Process,DCLN,Single,Male,26,GRADUATE,RENTED-ROWHOUSE,HYDERABAD,TELANGANA,500006,SALARIED,EXIST,107,32321,20000,12,Self Owned,REFRIGERATORS,WHIRLPOOL,200 GENIUS CLS PLUS 4S WINE FIESTA,F,F,T,T,F,Declined
25402000213,KK42135,25402,Under.Writer,APRV,Married,Male,31,GRADUATE,RENTED-FLAT,CHENNAI,TAMIL NADU,600074,SELF-EMPLOYED,Pan Not Submitted,13,32321,29000,10,Self Owned,AIR CONDITIONER,ONIDA,S182FLT-N 2STAR,F,F,T,F,F,Approved
25258001266,RP40904,25258,Straight  Through Process,INV_GNR,Married,Male,36,OTHERS,RENTED-FLAT,TIRUNELVELI,TAMIL NADU,627011,SALARIED,Pan Not Submitted,39,50000,50000,10,Self Owned,PANEL - LED,LG,32LN4900,F,F,T,F,F,Approved
26019000540,BP95935,26019,Straight  Through Process,DCLN,Married,Male,36,OTHERS,OWNED-CHAWL,HYDERABAD,TELANGANA,500005,SELF-EMPLOYED,EXIST,75,32321,35000,12,Self Owned,AIR CONDITIONER,SAMSUNG,AR18MV3HETSXNA,F,F,T,T,F,Declined
25397001101,VP12720,25397,Straight  Through Process,PD_DE,Married,Male,35,OTHERS,OWNED-CHAWL,CHENNAI,TAMIL NADU,600122,SALARIED,Pan Not Submitted,82,15000,15000,10,Self Owned,TELEVISION,ONIDA,LEO24HB,F,F,T,F,F,Approved
25052001435,SR83420,25052,Straight  Through Process,APRV,Married,Male,27,GRADUATE,OWNED-ROWHOUSE,RASIPURAM,TAMIL NADU,637408,SELF-EMPLOYED,Pan Not Submitted,13,32321,40000,12,Self Owned,PANEL - LED,SAMSUNG,UA32K5300ARLXL,F,F,T,F,F,Approved
25556000983,AB61244,25556,Straight  Through Process,INV_GNR,Married,Female,37,GRADUATE,OWNED-PENTHOUSE,BHOPAL,MADHYA PRADESH,462041,SALARIED,EXIST,49,35000,35000,9,Self Owned,SPLIT AC,VOLTAS,183 LYi,F,F,T,T,F,Approved
25656000857,VM01623,25656,Straight  Through Process,PD_DE,Married,Male,34,GRADUATE,OWNED-FLAT,AMMANDIVILAI,TAMIL NADU,629204,SELF-EMPLOYED,Pan Not Submitted,13,30000,30000,18,Self Owned,PANEL - LED,SONY,KLV-40W562D,F,F,T,F,F,Approved
25346000349,SK00482,25346,Straight  Through Process,DCLN,Married,Male,30,GRADUATE,PARENT OWNED-HOUSE,VELLORE,TAMIL NADU,632006,SALARIED,EXIST,87,32321,28500,9,Parent Owned,SPLIT AC,VOLTAS,125 CY,F,T,F,T,F,Declined
